user_id,activity_id,start_time
141836,4410636,2021-07-04 16:01:20.059640+00:00
34032,4410911,2021-07-04 16:41:41.489189+00:00
171698,4411135,2021-07-04 17:14:10.292721+00:00
171698,4411134,2021-07-04 17:14:10.278234+00:00
206274,4411568,2021-07-04 18:19:47.986114+00:00
102410,4411145,2021-07-04 17:15:57.551328+00:00
206455,4411506,2021-07-04 18:06:20.548219+00:00
206455,4411505,2021-07-04 18:06:20.534572+00:00
81042,4410145,2021-07-04 15:01:48.436563+00:00
81042,4410134,2021-07-04 15:01:05.155516+00:00
7446,4412023,2021-07-05 00:36:01.219967+00:00
208450,4412871,2021-07-05 04:25:22.828471+00:00
171698,4412437,2021-07-05 02:58:33.141859+00:00
61054,4412471,2021-07-05 03:08:21.275174+00:00
171698,4412446,2021-07-05 03:01:15.044449+00:00
63748,4412756,2021-07-05 03:57:24.379181+00:00
208450,4412872,2021-07-05 04:25:22.852805+00:00
182010,4413163,2021-07-05 05:19:45.739380+00:00
167684,4412933,2021-07-05 04:40:29.912247+00:00
182010,4413164,2021-07-05 05:19:55.560209+00:00
182010,4413162,2021-07-05 05:18:58.037006+00:00
188965,4413151,2021-07-05 05:17:07.784401+00:00
25313,4413335,2021-07-05 05:43:09.399758+00:00
95712,4413764,2021-07-05 06:32:33.440969+00:00
160003,4413581,2021-07-05 06:11:05.075135+00:00
159497,4413897,2021-07-05 06:48:07.539635+00:00
159497,4413898,2021-07-05 06:48:07.552897+00:00
18935,4413952,2021-07-05 06:57:23.652394+00:00
183157,4414958,2021-07-05 09:30:44.648801+00:00
206274,4411569,2021-07-04 18:19:48.002173+00:00
18935,4414408,2021-07-05 08:03:30.178702+00:00
18935,4413995,2021-07-05 07:03:01.502144+00:00
61874,4290684,2021-06-16 07:26:31.536939+00:00
104609,4414020,2021-07-05 07:06:23.679442+00:00
181178,4414198,2021-07-05 07:32:12.511669+00:00
18935,4414292,2021-07-05 07:46:36.271152+00:00
161619,4414290,2021-07-05 07:46:23.898307+00:00
161619,4414289,2021-07-05 07:46:23.876611+00:00
61874,4414353,2021-07-05 07:56:32.742977+00:00
183157,4415130,2021-07-05 09:55:24.844799+00:00
183157,4415430,2021-07-05 10:23:57.892546+00:00
18935,4415700,2021-07-05 10:57:11.805939+00:00
177351,4415717,2021-07-05 10:59:18.142724+00:00
102410,4415684,2021-07-05 10:55:04.755754+00:00
18935,4415686,2021-07-05 10:55:10.562794+00:00
135896,4415806,2021-07-05 11:09:08.511386+00:00
206274,4415849,2021-07-05 11:14:11.893784+00:00
135896,4332351,2021-06-21 18:15:21.202538+00:00
208495,4415088,2021-07-05 09:49:54.562737+00:00
208495,4415087,2021-07-05 09:49:54.546914+00:00
18935,4416103,2021-07-05 11:54:45.348511+00:00
18935,4416126,2021-07-05 11:57:33.175176+00:00
175823,4416144,2021-07-05 12:00:47.600202+00:00
10458,4416648,2021-07-05 12:53:59.312007+00:00
10458,4416749,2021-07-05 13:10:54.628335+00:00
3421,4417568,2021-07-05 15:07:32.861323+00:00
18935,4416193,2021-07-05 12:07:38.380024+00:00
171726,4417150,2021-07-05 14:09:49.275423+00:00
113340,4418071,2021-07-05 16:06:04.425940+00:00
209843,4417617,2021-07-05 15:11:16.305876+00:00
213215,4417785,2021-07-05 15:34:29.940414+00:00
213215,4417784,2021-07-05 15:34:29.925635+00:00
190771,4417990,2021-07-05 15:55:38.169604+00:00
41706,4418138,2021-07-05 16:12:20.988714+00:00
215322,4418989,2021-07-05 17:46:16.977642+00:00
61054,4418352,2021-07-05 16:31:38.393455+00:00
190771,4418403,2021-07-05 16:38:39.501911+00:00
214568,4418441,2021-07-05 16:42:44.319884+00:00
214568,4418442,2021-07-05 16:42:44.335828+00:00
181441,4418952,2021-07-05 17:38:39.029013+00:00
215322,4418990,2021-07-05 17:46:16.993681+00:00
19800,4418891,2021-07-05 17:29:28.720966+00:00
205469,4419008,2021-07-05 17:49:32.805057+00:00
205469,4419007,2021-07-05 17:49:32.788425+00:00
210984,4419476,2021-07-05 20:18:56.931764+00:00
181441,4419206,2021-07-05 18:22:47.414814+00:00
210984,4419475,2021-07-05 20:18:56.916099+00:00
167684,4419591,2021-07-05 23:50:45.899989+00:00
210984,4419506,2021-07-05 20:51:27.132318+00:00
210984,4419512,2021-07-05 21:02:45.610850+00:00
91086,4419777,2021-07-06 01:17:35.928546+00:00
190771,4419967,2021-07-06 02:07:09.007103+00:00
28487,4421322,2021-07-06 05:50:36.309267+00:00
138440,4420544,2021-07-06 03:47:24.789974+00:00
171826,4420584,2021-07-06 03:53:00.466280+00:00
171826,4420583,2021-07-06 03:53:00.450735+00:00
138440,4420543,2021-07-06 03:47:24.767899+00:00
138440,4421220,2021-07-06 05:35:34.448519+00:00
209843,4417616,2021-07-05 15:11:16.290878+00:00
216806,4420208,2021-07-06 02:57:06.083409+00:00
216806,4420210,2021-07-06 02:57:47.763205+00:00
216806,4420215,2021-07-06 02:58:27.113598+00:00
216806,4420214,2021-07-06 02:57:57.524466+00:00
216806,4420216,2021-07-06 02:58:51.763362+00:00
216806,4420207,2021-07-06 02:57:06.067124+00:00
216806,4420219,2021-07-06 02:59:02.217233+00:00
106963,4420217,2021-07-06 02:58:51.876942+00:00
209843,4420243,2021-07-06 03:03:18.213264+00:00
106963,4420296,2021-07-06 03:10:43.475511+00:00
106963,4420363,2021-07-06 03:19:43.451305+00:00
106963,4420361,2021-07-06 03:19:27.735387+00:00
106963,4420362,2021-07-06 03:19:33.928533+00:00
102410,4420498,2021-07-06 03:38:59.553263+00:00
77561,4420615,2021-07-06 03:57:38.880022+00:00
201710,4421511,2021-07-06 06:14:10.264072+00:00
219527,4422508,2021-07-06 08:17:22.041136+00:00
21760,4421733,2021-07-06 06:42:13.390501+00:00
88653,4409943,2021-07-04 14:34:42.795472+00:00
183157,4422974,2021-07-06 09:16:14.337339+00:00
219527,4422480,2021-07-06 08:14:22.270859+00:00
219527,4422481,2021-07-06 08:14:22.301375+00:00
183157,4423212,2021-07-06 09:45:01.449848+00:00
105297,4423933,2021-07-06 10:56:01.286264+00:00
28487,4424299,2021-07-06 11:32:10.413664+00:00
52185,4424660,2021-07-06 12:17:02.682299+00:00
105297,4424194,2021-07-06 11:19:03.100871+00:00
174794,4424705,2021-07-06 12:37:50.066730+00:00
174794,4424706,2021-07-06 12:37:50.098191+00:00
88653,4424806,2021-07-06 12:59:26.626591+00:00
176077,4425244,2021-07-06 13:54:36.732709+00:00
213215,4425163,2021-07-06 13:47:01.091753+00:00
176077,4425339,2021-07-06 14:04:43.753778+00:00
183157,4425816,2021-07-06 15:09:34.119230+00:00
61054,4425990,2021-07-06 15:38:02.772545+00:00
183157,4426003,2021-07-06 15:39:36.911309+00:00
208495,4426283,2021-07-06 16:18:52.614327+00:00
183157,4426500,2021-07-06 16:43:04.157976+00:00
208495,4426247,2021-07-06 16:14:04.341802+00:00
208495,4426270,2021-07-06 16:17:06.388010+00:00
221100,4426251,2021-07-06 16:14:19.520177+00:00
208495,4426274,2021-07-06 16:17:54.190694+00:00
208495,4426278,2021-07-06 16:18:23.929340+00:00
221100,4426252,2021-07-06 16:14:19.562893+00:00
113340,4426503,2021-07-06 16:43:14.872023+00:00
88653,4428335,2021-07-07 03:51:22.046260+00:00
3421,4426673,2021-07-06 17:04:07.967710+00:00
183157,4426836,2021-07-06 17:23:08.467299+00:00
171826,4428312,2021-07-07 03:47:15.014672+00:00
183157,4426686,2021-07-06 17:06:12.718367+00:00
205469,4427253,2021-07-06 18:36:53.464070+00:00
218193,4427275,2021-07-06 18:42:44.845918+00:00
218193,4427274,2021-07-06 18:42:44.831211+00:00
135896,4427399,2021-07-06 19:34:35.460462+00:00
138440,4428865,2021-07-07 05:23:13.368646+00:00
177351,4428575,2021-07-07 04:39:22.114973+00:00
220264,4428782,2021-07-07 05:12:54.062047+00:00
25313,4428768,2021-07-07 05:10:50.617286+00:00
220264,4428783,2021-07-07 05:12:54.088785+00:00
226404,4430589,2021-07-07 08:21:41.435099+00:00
6323,4429093,2021-07-07 05:54:27.003278+00:00
8062,4429046,2021-07-07 05:48:24.062203+00:00
8062,4429257,2021-07-07 06:12:49.352262+00:00
201710,4429375,2021-07-07 06:28:27.989357+00:00
104609,4429571,2021-07-07 06:52:57.698614+00:00
61874,4429997,2021-07-07 07:19:13.427156+00:00
61874,4430336,2021-07-07 07:49:01.439154+00:00
61874,4430513,2021-07-07 08:10:31.350269+00:00
228010,4430492,2021-07-07 08:07:00.589872+00:00
201710,4429606,2021-07-07 06:57:31.108836+00:00
154908,4429933,2021-07-07 07:14:02.857091+00:00
226404,4430590,2021-07-07 08:21:41.447988+00:00
183157,4430560,2021-07-07 08:18:13.298698+00:00
183157,4430741,2021-07-07 08:43:46.105108+00:00
228010,4430491,2021-07-07 08:07:00.565131+00:00
183157,4430927,2021-07-07 09:08:44.695495+00:00
228147,4431032,2021-07-07 09:20:55.887875+00:00
228147,4431033,2021-07-07 09:20:55.906877+00:00
61874,4430212,2021-07-07 07:36:05.947920+00:00
110586,4431060,2021-07-07 09:24:13.693247+00:00
8062,4432903,2021-07-07 13:58:15.865265+00:00
21317,4431859,2021-07-07 11:23:20.623953+00:00
191761,4432293,2021-07-07 12:34:42.086677+00:00
8062,4432482,2021-07-07 13:06:00.224252+00:00
183157,4431456,2021-07-07 10:25:14.895757+00:00
183157,4431573,2021-07-07 10:42:37.830139+00:00
229717,4431775,2021-07-07 11:11:34.626412+00:00
229717,4431774,2021-07-07 11:11:34.610535+00:00
47954,4431952,2021-07-07 11:37:04.505410+00:00
204454,4432257,2021-07-07 12:27:27.509469+00:00
204454,4432258,2021-07-07 12:27:27.525080+00:00
144826,4433701,2021-07-07 15:36:23.833791+00:00
8062,4433267,2021-07-07 14:42:17.409467+00:00
190771,4433386,2021-07-07 14:55:39.351947+00:00
201481,4434007,2021-07-07 16:19:01.204392+00:00
231355,4434137,2021-07-07 16:32:44.124758+00:00
231355,4434136,2021-07-07 16:32:44.109463+00:00
213215,4434314,2021-07-07 16:50:27.666184+00:00
219527,4434228,2021-07-07 16:41:16.237876+00:00
55281,4434655,2021-07-07 17:31:24.086854+00:00
157324,4434520,2021-07-07 17:17:24.333812+00:00
157324,4434519,2021-07-07 17:17:24.312206+00:00
206455,4434778,2021-07-07 17:49:04.448998+00:00
52185,4434804,2021-07-07 17:56:15.255627+00:00
124096,4434835,2021-07-07 18:02:38.413463+00:00
61054,4434075,2021-07-07 16:25:41.954539+00:00
194632,4434844,2021-07-07 18:04:25.009389+00:00
52185,4434941,2021-07-07 18:19:56.644015+00:00
135896,4435198,2021-07-07 19:44:17.756429+00:00
178241,4435165,2021-07-07 19:24:20.700617+00:00
178241,4435164,2021-07-07 19:24:20.687832+00:00
231355,4435475,2021-07-08 00:55:18.743348+00:00
154650,4435668,2021-07-08 01:49:32.461618+00:00
154650,4435663,2021-07-08 01:49:00.898514+00:00
154650,4435672,2021-07-08 01:50:19.483727+00:00
154650,4435673,2021-07-08 01:51:04.165694+00:00
106963,4435779,2021-07-08 02:10:25.995883+00:00
28487,4435700,2021-07-08 01:55:56.485135+00:00
154365,4436128,2021-07-08 03:18:06.107204+00:00
154365,4435868,2021-07-08 02:29:05.910806+00:00
154365,4435870,2021-07-08 02:29:37.181064+00:00
154365,4435867,2021-07-08 02:29:05.897735+00:00
209843,4433687,2021-07-07 15:34:25.253388+00:00
106963,4436185,2021-07-08 03:32:48.230720+00:00
154650,4436458,2021-07-08 04:30:42.459012+00:00
154650,4436460,2021-07-08 04:30:54.609063+00:00
154650,4436462,2021-07-08 04:31:00.708751+00:00
154650,4436463,2021-07-08 04:31:07.507803+00:00
154650,4436465,2021-07-08 04:31:12.842006+00:00
154650,4436472,2021-07-08 04:31:39.766000+00:00
154650,4436473,2021-07-08 04:31:46.468821+00:00
194632,4436412,2021-07-08 04:22:00.713922+00:00
178088,4436763,2021-07-08 05:21:10.490014+00:00
171726,4436500,2021-07-08 04:36:45.607771+00:00
178088,4436764,2021-07-08 05:21:10.502161+00:00
97285,4437095,2021-07-08 06:00:05.649972+00:00
3418,4435268,2021-07-07 20:40:02.800229+00:00
3418,4435260,2021-07-07 20:35:03.275707+00:00
3418,4435259,2021-07-07 20:35:03.254783+00:00
3418,4435269,2021-07-07 20:40:11.153966+00:00
3418,4435264,2021-07-07 20:37:32.453948+00:00
3418,4435265,2021-07-07 20:37:43.402416+00:00
236083,4437241,2021-07-08 06:19:35.898571+00:00
236083,4437248,2021-07-08 06:20:09.742020+00:00
236083,4437240,2021-07-08 06:19:35.885846+00:00
87284,4437802,2021-07-08 07:05:14.198358+00:00
87284,4437801,2021-07-08 07:05:14.111159+00:00
236083,4437961,2021-07-08 07:13:26.027517+00:00
236083,4437971,2021-07-08 07:14:24.590357+00:00
169432,4437918,2021-07-08 07:10:46.888930+00:00
236083,4437948,2021-07-08 07:12:40.783543+00:00
169432,4369278,2021-06-28 06:10:26.645821+00:00
236083,4438003,2021-07-08 07:16:25.836281+00:00
236083,4438045,2021-07-08 07:19:43.027318+00:00
236083,4438053,2021-07-08 07:20:44.957628+00:00
169432,4438067,2021-07-08 07:22:10.833558+00:00
169432,4438186,2021-07-08 07:30:10.124946+00:00
236083,4438211,2021-07-08 07:33:34.229020+00:00
236083,4438222,2021-07-08 07:34:51.765886+00:00
236083,4438237,2021-07-08 07:36:04.593256+00:00
236083,4438249,2021-07-08 07:36:52.282655+00:00
236083,4438261,2021-07-08 07:37:47.750355+00:00
236083,4438277,2021-07-08 07:39:15.321041+00:00
236920,4438416,2021-07-08 07:54:13.083705+00:00
236920,4438426,2021-07-08 07:55:39.734152+00:00
236920,4438428,2021-07-08 07:55:58.804112+00:00
236920,4438432,2021-07-08 07:56:16.170997+00:00
236920,4438415,2021-07-08 07:54:13.070294+00:00
236920,4438433,2021-07-08 07:56:31.394050+00:00
231355,4438487,2021-07-08 08:03:20.975305+00:00
10458,4438483,2021-07-08 08:02:51.786207+00:00
28621,4437206,2021-07-08 06:14:47.908693+00:00
228010,4441209,2021-07-08 14:04:03.475483+00:00
138440,4440496,2021-07-08 12:34:58.688840+00:00
110586,4440487,2021-07-08 12:33:22.272513+00:00
154650,4440663,2021-07-08 12:58:32.186214+00:00
154650,4440678,2021-07-08 13:01:21.977525+00:00
6323,4438958,2021-07-08 09:08:33.548558+00:00
183157,4439774,2021-07-08 10:51:58.805473+00:00
154650,4440681,2021-07-08 13:01:48.596916+00:00
3421,4440929,2021-07-08 13:31:23.101582+00:00
181441,4440945,2021-07-08 13:33:58.413563+00:00
88653,4441204,2021-07-08 14:03:54.982427+00:00
60964,4441158,2021-07-08 13:59:34.911829+00:00
239790,4441338,2021-07-08 14:19:08.991685+00:00
239790,4441361,2021-07-08 14:22:51.112551+00:00
239790,4441365,2021-07-08 14:23:21.408162+00:00
239790,4441355,2021-07-08 14:22:33.751117+00:00
239790,4441323,2021-07-08 14:16:59.572558+00:00
60964,4441380,2021-07-08 14:25:22.978874+00:00
239790,4441322,2021-07-08 14:16:59.558517+00:00
89386,4441845,2021-07-08 15:27:59.440242+00:00
228010,4441765,2021-07-08 15:18:53.042035+00:00
239790,4442109,2021-07-08 15:57:31.715367+00:00
239790,4442046,2021-07-08 15:50:20.230460+00:00
236083,4442313,2021-07-08 16:29:30.032714+00:00
236083,4442469,2021-07-08 16:49:40.267458+00:00
236083,4442473,2021-07-08 16:49:47.092945+00:00
236083,4442475,2021-07-08 16:49:55.280694+00:00
171826,4443091,2021-07-08 18:15:32.207383+00:00
144826,4443223,2021-07-08 18:52:35.507088+00:00
144826,4443259,2021-07-08 19:06:47.423334+00:00
241728,4443732,2021-07-09 01:56:50.864955+00:00
28487,4442245,2021-07-08 16:17:42.607482+00:00
97285,4442400,2021-07-08 16:41:46.248797+00:00
97285,4442385,2021-07-08 16:38:44.816282+00:00
97285,4442405,2021-07-08 16:42:20.050831+00:00
178241,4443147,2021-07-08 18:28:25.315002+00:00
61874,4443522,2021-07-09 00:28:55.142314+00:00
239784,4442145,2021-07-08 16:03:09.684860+00:00
231355,4442152,2021-07-08 16:03:49.250435+00:00
209843,4444123,2021-07-09 03:16:45.884960+00:00
171726,4444250,2021-07-09 03:44:22.902302+00:00
46976,4444589,2021-07-09 04:49:35.592858+00:00
102410,4444163,2021-07-09 03:27:01.102028+00:00
25313,4444357,2021-07-09 04:08:39.303824+00:00
167684,4444381,2021-07-09 04:12:57.284271+00:00
239790,4444493,2021-07-09 04:33:03.617215+00:00
239790,4444495,2021-07-09 04:33:13.384300+00:00
46976,4444588,2021-07-09 04:49:35.576222+00:00
80559,4444499,2021-07-09 04:33:29.824338+00:00
239790,4444492,2021-07-09 04:32:55.588328+00:00
26580,4444781,2021-07-09 05:14:30.397579+00:00
178241,4444660,2021-07-09 04:58:20.408979+00:00
178241,4444696,2021-07-09 05:03:42.144250+00:00
61874,4286583,2021-06-15 15:54:17.374823+00:00
236083,4444822,2021-07-09 05:23:02.778339+00:00
169432,4444745,2021-07-09 05:10:35.379002+00:00
26580,4445038,2021-07-09 05:51:10.185241+00:00
241728,4445261,2021-07-09 06:21:42.802106+00:00
181178,4445167,2021-07-09 06:07:03.562042+00:00
241728,4445153,2021-07-09 06:05:58.433483+00:00
104609,4445381,2021-07-09 06:41:17.206355+00:00
241728,4445320,2021-07-09 06:31:28.014476+00:00
241728,4445300,2021-07-09 06:28:20.341878+00:00
241728,4448188,2021-07-09 11:56:17.721819+00:00
236083,4446073,2021-07-09 08:11:29.310457+00:00
55281,4446733,2021-07-09 09:02:02.661194+00:00
213215,4447676,2021-07-09 10:51:23.100081+00:00
241728,4448108,2021-07-09 11:44:41.104378+00:00
218193,4448238,2021-07-09 12:03:12.832257+00:00
102410,4443983,2021-07-09 02:51:26.008594+00:00
102410,4443985,2021-07-09 02:51:40.183951+00:00
154908,4446823,2021-07-09 09:12:02.052664+00:00
213215,4447459,2021-07-09 10:26:45.452938+00:00
48595,4447635,2021-07-09 10:45:12.469689+00:00
241728,4448185,2021-07-09 11:56:00.801487+00:00
235748,4448815,2021-07-09 13:32:18.854335+00:00
231355,4435422,2021-07-08 00:34:11.134201+00:00
167684,4448560,2021-07-09 12:55:45.528461+00:00
239784,4448713,2021-07-09 13:22:07.862331+00:00
235748,4448820,2021-07-09 13:32:34.751228+00:00
235748,4448814,2021-07-09 13:32:18.840858+00:00
239784,4442144,2021-07-08 16:03:09.669662+00:00
235748,4450061,2021-07-09 15:59:24.270891+00:00
63748,4449043,2021-07-09 14:01:03.697821+00:00
235748,4449231,2021-07-09 14:24:01.876499+00:00
235748,4449286,2021-07-09 14:30:50.370852+00:00
20817,4449586,2021-07-09 15:06:42.847266+00:00
241728,4449990,2021-07-09 15:51:08.951542+00:00
235748,4450119,2021-07-09 16:09:29.438969+00:00
235748,4450269,2021-07-09 16:26:03.212036+00:00
235748,4450158,2021-07-09 16:14:29.509784+00:00
241728,4452293,2021-07-10 03:35:25.579468+00:00
127675,4447853,2021-07-09 11:10:13.530989+00:00
201710,4450551,2021-07-09 16:59:11.817504+00:00
61874,4450581,2021-07-09 17:04:18.621371+00:00
28487,4450558,2021-07-09 17:00:25.115008+00:00
233588,4451196,2021-07-09 18:38:18.363508+00:00
233588,4451195,2021-07-09 18:38:18.350183+00:00
235748,4451522,2021-07-09 23:02:34.546170+00:00
235748,4451523,2021-07-09 23:03:12.402222+00:00
61054,4451671,2021-07-10 00:59:41.405045+00:00
210984,4451703,2021-07-10 01:13:05.890922+00:00
89201,4452004,2021-07-10 02:30:09.977243+00:00
236083,4451236,2021-07-09 18:50:01.122362+00:00
236083,4451238,2021-07-09 18:50:20.499469+00:00
236083,4451258,2021-07-09 18:55:44.393532+00:00
236083,4451261,2021-07-09 18:56:41.544954+00:00
236083,4451242,2021-07-09 18:51:25.703590+00:00
236083,4451390,2021-07-09 19:48:19.530836+00:00
236083,4451395,2021-07-09 19:51:19.778295+00:00
236083,4451407,2021-07-09 19:56:26.520917+00:00
233588,4451591,2021-07-10 00:11:12.919828+00:00
231355,4451712,2021-07-10 01:19:22.714073+00:00
181441,4451900,2021-07-10 02:00:23.157223+00:00
89201,4451923,2021-07-10 02:08:37.439869+00:00
28487,4453298,2021-07-10 06:17:58.679259+00:00
209843,4452401,2021-07-10 03:59:51.829459+00:00
89201,4452992,2021-07-10 05:39:38.931283+00:00
178241,4453031,2021-07-10 05:45:11.231970+00:00
251920,4453025,2021-07-10 05:44:49.398738+00:00
89201,4453244,2021-07-10 06:11:53.462766+00:00
231381,4453798,2021-07-10 07:22:15.929669+00:00
89201,4453387,2021-07-10 06:31:41.386754+00:00
178241,4453534,2021-07-10 06:48:01.450620+00:00
205592,4453584,2021-07-10 06:55:28.208043+00:00
205592,4453585,2021-07-10 06:55:28.246312+00:00
201710,4454050,2021-07-10 08:02:39.012941+00:00
25313,4454564,2021-07-10 08:57:27.008369+00:00
167684,4454895,2021-07-10 09:41:57.026619+00:00
231381,4453799,2021-07-10 07:22:15.943635+00:00
81042,4455392,2021-07-10 10:45:42.279753+00:00
127675,4456190,2021-07-10 12:33:38.083412+00:00
81042,4455233,2021-07-10 10:24:05.232980+00:00
19800,4455215,2021-07-10 10:22:24.935382+00:00
194632,4456057,2021-07-10 12:19:33.891493+00:00
167684,4456182,2021-07-10 12:32:45.949838+00:00
81042,4456704,2021-07-10 13:32:33.764039+00:00
81042,4456540,2021-07-10 13:13:33.311152+00:00
156344,4456670,2021-07-10 13:29:35.146552+00:00
231355,4457273,2021-07-10 14:41:49.965206+00:00
177795,4457028,2021-07-10 14:08:16.797201+00:00
231355,4457270,2021-07-10 14:41:39.345912+00:00
13940,4457446,2021-07-10 15:07:19.179858+00:00
13940,4457447,2021-07-10 15:07:19.193306+00:00
8062,4457589,2021-07-10 15:22:19.335709+00:00
213215,4457799,2021-07-10 15:43:26.941335+00:00
7446,4412022,2021-07-05 00:35:46.522376+00:00
152458,4457890,2021-07-10 15:52:23.856685+00:00
176293,4457869,2021-07-10 15:50:48.587491+00:00
152458,4457891,2021-07-10 15:52:23.873171+00:00
176293,4457958,2021-07-10 15:59:42.574181+00:00
176293,4457857,2021-07-10 15:49:43.080179+00:00
176293,4457856,2021-07-10 15:49:43.067122+00:00
113340,4457945,2021-07-10 15:58:16.576054+00:00
41706,4457962,2021-07-10 15:59:54.465078+00:00
114837,4458874,2021-07-10 18:11:56.427099+00:00
41706,4457983,2021-07-10 16:03:40.942355+00:00
177795,4458754,2021-07-10 17:53:50.116690+00:00
259160,4459491,2021-07-11 01:01:56.780513+00:00
259160,4459490,2021-07-11 01:01:56.766954+00:00
259160,4459500,2021-07-11 01:05:55.894966+00:00
241728,4459540,2021-07-11 01:25:21.910927+00:00
147750,4459790,2021-07-11 02:35:05.351153+00:00
241728,4459542,2021-07-11 01:26:13.592029+00:00
157324,4459651,2021-07-11 02:02:41.876393+00:00
18935,4460413,2021-07-11 04:50:30.178550+00:00
191761,4460229,2021-07-11 04:12:20.763402+00:00
191761,4460346,2021-07-11 04:36:16.773881+00:00
18935,4460409,2021-07-11 04:50:00.296037+00:00
28487,4460943,2021-07-11 06:09:08.398353+00:00
104609,4460959,2021-07-11 06:10:08.896206+00:00
258726,4461264,2021-07-11 06:43:57.197369+00:00
28487,4461166,2021-07-11 06:31:59.979094+00:00
194632,4461401,2021-07-11 07:06:09.467874+00:00
260531,4461913,2021-07-11 08:18:18.038895+00:00
258726,4461265,2021-07-11 06:43:57.211417+00:00
258726,4461476,2021-07-11 07:15:32.410850+00:00
147964,4461997,2021-07-11 08:31:36.000316+00:00
231355,4462394,2021-07-11 09:32:20.250936+00:00
241728,4462108,2021-07-11 08:46:35.826253+00:00
262932,4462843,2021-07-11 10:40:18.990326+00:00
262932,4462742,2021-07-11 10:25:38.664848+00:00
262932,4462969,2021-07-11 11:00:24.427233+00:00
262932,4462741,2021-07-11 10:25:38.648047+00:00
176077,4463103,2021-07-11 11:20:50.134820+00:00
176077,4463195,2021-07-11 11:36:01.216591+00:00
89201,4463209,2021-07-11 11:38:09.205963+00:00
241728,4443731,2021-07-09 01:56:50.852584+00:00
176077,4463203,2021-07-11 11:37:31.770415+00:00
241728,4463250,2021-07-11 11:45:10.740497+00:00
48595,4463546,2021-07-11 12:34:14.207260+00:00
89201,4463666,2021-07-11 12:53:37.820491+00:00
110434,4463478,2021-07-11 12:21:50.960749+00:00
80559,4463438,2021-07-11 12:13:40.576000+00:00
210661,4463830,2021-07-11 13:11:51.418506+00:00
248413,4463822,2021-07-11 13:11:32.732057+00:00
210661,4463971,2021-07-11 13:30:06.485832+00:00
210661,4463817,2021-07-11 13:11:05.117796+00:00
210661,4463879,2021-07-11 13:20:01.519329+00:00
221100,4463883,2021-07-11 13:20:34.115158+00:00
248413,4463821,2021-07-11 13:11:32.718207+00:00
210661,4463816,2021-07-11 13:11:05.102034+00:00
210661,4463975,2021-07-11 13:30:22.267266+00:00
210661,4463965,2021-07-11 13:29:46.035310+00:00
248413,4464416,2021-07-11 14:31:38.613060+00:00
258125,4464735,2021-07-11 15:05:30.991998+00:00
258125,4464728,2021-07-11 15:04:48.356719+00:00
258125,4464727,2021-07-11 15:04:48.328305+00:00
194632,4464852,2021-07-11 15:19:47.263661+00:00
258125,4464773,2021-07-11 15:09:51.694792+00:00
194632,4464868,2021-07-11 15:21:21.316854+00:00
265860,4465013,2021-07-11 15:36:23.388118+00:00
265860,4465014,2021-07-11 15:36:23.403017+00:00
209843,4465646,2021-07-11 16:53:31.526653+00:00
265188,4465405,2021-07-11 16:22:48.054698+00:00
265188,4465404,2021-07-11 16:22:48.037638+00:00
89201,4466139,2021-07-11 17:58:59.417897+00:00
106963,4465891,2021-07-11 17:24:31.359497+00:00
89201,4466296,2021-07-11 18:25:40.517829+00:00
265188,4466254,2021-07-11 18:16:49.221826+00:00
253202,4466303,2021-07-11 18:28:09.766645+00:00
181178,4466379,2021-07-11 18:40:27.640705+00:00
181178,4466454,2021-07-11 19:04:30.412662+00:00
171826,4466450,2021-07-11 19:03:56.142531+00:00
257692,4466469,2021-07-11 19:12:38.935886+00:00
257692,4466470,2021-07-11 19:12:38.950134+00:00
89201,4466462,2021-07-11 19:09:02.415820+00:00
89201,4466414,2021-07-11 18:48:56.696172+00:00
181178,4466491,2021-07-11 19:18:43.112563+00:00
267252,4466443,2021-07-11 19:00:46.340712+00:00
89201,4466515,2021-07-11 19:27:38.816224+00:00
181178,4466528,2021-07-11 19:36:23.609364+00:00
268182,4469553,2021-07-12 08:57:20.476339+00:00
89201,4466551,2021-07-11 19:50:16.852196+00:00
135896,4466587,2021-07-11 20:16:40.312745+00:00
7446,4466705,2021-07-11 23:15:04.808115+00:00
268182,4467292,2021-07-12 03:03:17.207974+00:00
106963,4467285,2021-07-12 03:02:34.161136+00:00
268182,4467293,2021-07-12 03:03:17.242347+00:00
253202,4466304,2021-07-11 18:28:09.780947+00:00
175229,4467000,2021-07-12 01:41:58.809979+00:00
270260,4468876,2021-07-12 07:21:51.164560+00:00
270260,4468877,2021-07-12 07:21:51.178972+00:00
202984,4469504,2021-07-12 08:51:10.642961+00:00
268182,4469728,2021-07-12 09:25:29.422546+00:00
202984,4469503,2021-07-12 08:51:10.615059+00:00
268182,4469609,2021-07-12 09:05:30.805304+00:00
268182,4469664,2021-07-12 09:12:29.362838+00:00
213215,4471576,2021-07-12 13:18:14.001406+00:00
194632,4469928,2021-07-12 09:52:30.112367+00:00
253202,4470032,2021-07-12 10:08:48.333628+00:00
265188,4470837,2021-07-12 11:27:09.715302+00:00
81042,4471186,2021-07-12 12:18:02.820542+00:00
167684,4471266,2021-07-12 12:29:42.685096+00:00
213215,4471373,2021-07-12 12:45:47.493274+00:00
89201,4472636,2021-07-12 15:34:07.636612+00:00
89201,4472187,2021-07-12 14:42:22.687045+00:00
